,Unnamed: 0,placeID,name,vicinity,lat,lng,types,place_type_1,place_type_2
1711,1711,ChIJ_9-VFkzNJIgRJoGbC7XSCN8,Warren & Lawton,United States,42.347227000000004,-83.09409000000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1715,1715,ChIJtUKqO0nNJIgRVNyQ26Cb4PU,Michigan Department-Corrections,"5300 Lawton Street, Detroit",42.350457399999996,-83.0957887,"['point_of_interest', 'establishment']",[,'
1716,1716,ChIJNV2qO0nNJIgRgt5vgZQ-lnQ,Lawton Parole Office,"5300 Lawton Street, Detroit",42.350457399999996,-83.0957887,"['local_government_office', 'point_of_interest', 'establishment']",[,'
1717,1717,ChIJTwu71UjNJIgRWEifPyS171g,McMillan Business Interiors,"5203 Loraine Street, Detroit",42.3507174,-83.0954041,"['storage', 'point_of_interest', 'establishment']",[,'
1718,1718,ChIJlfsJv07NJIgR9MyCA9zYRAM,RitterTech-MI Store,"5105 Loraine Street, Detroit",42.349292299999995,-83.09423559999998,"['store', 'point_of_interest', 'establishment']",[,'
1719,1719,ChIJ1yYlvk7NJIgRoWKRXwtOe7E,Detroit Training Center,"1910, 5151 Loraine Street, Detroit",42.34951299999999,-83.094155,"['point_of_interest', 'establishment']",[,'
1721,1721,ChIJYZnM0E7NJIgRstFlBITfysU,Detroit Logistics,"5203 Loraine Street, Detroit",42.3502575,-83.09462090000001,"['storage', 'point_of_interest', 'establishment']",[,'
1722,1722,ChIJMXddxE7NJIgRuyAG2efuDa8,Superior Ambulance Detroit Station,"5159 Loraine Street, Detroit",42.34975300000001,-83.09426599999998,"['health', 'point_of_interest', 'establishment']",[,'
1738,1738,ChIJ3xhAJk_NJIgREZ9ouRVaz_g,Grand River & Loraine,United States,42.350786,-83.094426,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1756,1756,ChIJ5QavMkTNJIgR0Y7XQEzcvPE,"PEACE & HARMONY AFC HOMES, LLC","5785 Stanton Street, Detroit",42.35548470000001,-83.0945773,"['point_of_interest', 'establishment']",[,'
1757,1757,ChIJpYxDWU_NJIgR3y__PoDNsCI,Detroit Police Training Academy,"6050 Linwood Street, Detroit",42.35710389999999,-83.095523,"['police', 'school', 'point_of_interest', 'establishment']",[,'
1760,1760,ChIJDTcTS0HNJIgR-mOxn5ENgC4,GG Inc,"6113 Stanton Street, Detroit",42.3581227,-83.0962679,"['point_of_interest', 'establishment']",[,'
1769,1769,ChIJ5Sgq4EPNJIgRMCmrVWirXIM,Ascended Visions Enterprises,"6134 16th Street, Detroit",42.3590407,-83.09517679999998,"['point_of_interest', 'establishment']",[,'
1770,1770,ChIJKRmzCkHNJIgRd0ktPc9xUCM,Trinity AME Church,"6516 16th Street, Detroit",42.360535,-83.0962349,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1772,1772,ChIJ_R8EdEHNJIgRY_J60mrLl3Q,Crockett's Corner Groceries,"6224 16th Street, Detroit",42.36015219999999,-83.0961105,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",[,'
1775,1775,ChIJVWRYdkHNJIgR8TPa-RNsV84,Ferry Park & 16th,United States,42.360304,-83.096074,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1776,1776,ChIJQXURX0HNJIgRNFD9CdJGDvs,Amonyet Enterprises,"6134 16th Street, Detroit",42.3590407,-83.09517679999998,"['point_of_interest', 'establishment']",[,'
1784,1784,ChIJkymU9kHNJIgRHYaKK-8NEsI,Pam's Place Counseling Center,"2441 West Grand Boulevard #202, Detroit",42.3623974,-83.0956764,"['health', 'point_of_interest', 'establishment']",[,'
1787,1787,ChIJ_W-ekkHNJIgRfPeUi1UH8p8,Crossroads of Michigan,"2424 West Grand Boulevard, Detroit",42.361418799999996,-83.09585179999998,"['point_of_interest', 'establishment']",[,'
1788,1788,ChIJkymU9kHNJIgRjoN3wLCrG7U,UAW,"2441 West Grand Boulevard #203, Detroit",42.3623974,-83.0956764,"['point_of_interest', 'establishment']",[,'
1789,1789,ChIJf4KW9kHNJIgRmBlEVKJhKTU,Communications Workers-America,"2441 West Grand Boulevard, Detroit",42.3623974,-83.0956764,"['point_of_interest', 'establishment']",[,'
1790,1790,ChIJw_9B-UHNJIgRI-81xlBIB4c,Joe Little Asphalt,"2445 West Grand Boulevard, Detroit",42.36241029999999,-83.0954902,"['general_contractor', 'point_of_interest', 'establishment']",[,'
1791,1791,ChIJE4i9JELNJIgRF8hUKlWwMFA,Harriet Tubman Apartments,"2222 Ferry Park Street, Detroit",42.3613084,-83.09456310000002,"['point_of_interest', 'establishment']",[,'
1792,1792,ChIJHQqOkkHNJIgRLHPX60eBOHc,Detroit City Veterans Program,"2424 West Grand Boulevard, Detroit",42.361812799999996,-83.09584709999999,"['local_government_office', 'point_of_interest', 'establishment']",[,'
1793,1793,ChIJz_LR-EHNJIgR5i5qycq5vvg,Horizon Marketing Media – Pro Video Creation and Marketing,"2449 West Grand Boulevard, Detroit",42.36253,-83.095316,"['point_of_interest', 'establishment']",[,'
1807,1807,ChIJd9Z17UHNJIgR99gLQq-Ddu8,Jenkins Mayfield AFC,"2423 West Grand Boulevard, Detroit",42.362207,-83.096194,"['health', 'point_of_interest', 'establishment']",[,'
1809,1809,ChIJkymU9kHNJIgRD3jY_KOozpo,League-Catholic Women Senior,"2441 West Grand Boulevard, Detroit",42.3623974,-83.0956764,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1812,1812,ChIJz_LR-EHNJIgRr0Tg0rmWDtk,Midtown Vintage House,"2449 West Grand Boulevard, Detroit",42.3623757,-83.0953,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",[,'
1813,1813,ChIJaYLV90HNJIgRmvDvyJDndRs,Dhacoldest Salon,"2445 West Grand Boulevard, Detroit",42.3624833,-83.09545729999998,"['beauty_salon', 'point_of_interest', 'establishment']",[,'
1814,1814,ChIJlSJOAkLNJIgRVsyQogBE6oI,Grand Blvd & 14th,United States,42.362421999999995,-83.095044,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1815,1815,ChIJcRjjAULNJIgREmpHaTdDRss,Gold Coin Laundry LLC previously Spin Cycle,"2453 West Grand Boulevard, Detroit",42.3625856,-83.09517249999998,"['laundry', 'point_of_interest', 'establishment']",[,'
1816,1816,ChIJS1qhAULNJIgRoFWyQhgdT9M,SpinCycle Coin Laundry,"2453 West Grand Boulevard, Detroit",42.362586,-83.095173,"['laundry', 'point_of_interest', 'establishment']",[,'
1818,1818,ChIJN83WBELNJIgRBa24DlROSs8,Fourteenth & West Grand Blvd,United States,42.362234,-83.09470300000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1819,1819,ChIJ_cYyPELNJIgRzbVUi5so8Z8,Ferry Park & 14th,United States,42.361411,-83.09422699999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1821,1821,ChIJuXPaEELNJIgRkp8MNbjuXWQ,Frank Jones Barber Shop,"6557 14th Street, Detroit",42.361914299999995,-83.0943793,"['hair_care', 'health', 'point_of_interest', 'establishment']",[,'
1822,1822,ChIJ_41SBELNJIgRwQqivEUqhI8,Grand Blvd & 14th,United States,42.36239500000001,-83.09469,"['transit_station', 'point_of_interest', 'establishment']",[,'
1834,1834,ChIJf2jSBULNJIgRbLeRsKtQ7vQ,Boulevard Auto Center & AUTO SALES,"2475 West Grand Boulevard, Detroit",42.3626549,-83.09425569999998,"['car_repair', 'car_dealer', 'store', 'point_of_interest', 'establishment']",[,'
1842,1842,ChIJ0XFxG2rNJIgRMxacllAaqMs,14th & Lothrop,United States,42.363611999999996,-83.09558,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1857,1857,ChIJwf_8DkLNJIgRvyDlO5XGomk,Grand Blvd & 14th,United States,42.362368,-83.094336,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1866,1866,ChIJAQBb1WvNJIgR8ccbpMe45JM,East point RED LOBSTER,"7508 Hanover Avenue, Detroit",42.365347899999996,-83.0952166,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
1870,1870,ChIJx3sbdmnNJIgRTa1Wl8_jno0,Jabez Outpatient Transitional,"7510 Dunedin Street, Detroit",42.36521529999999,-83.0941775,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1881,1881,ChIJ454g-GvNJIgReiOYJ6b6Fzc,R & J Housing LLC,"2006 Delaware Street, Detroit",42.3676832,-83.0959261,"['lodging', 'point_of_interest', 'establishment']",[,'
1892,1892,ChIJbyczL2zNJIgRqunBLd5jSts,Grace Episcopal Church,"1926 Virginia Park Street, Detroit",42.369990400000006,-83.09573859999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1895,1895,ChIJq8z8H2zNJIgRUdVyeMQq8uA,One Step Medical Billing,"1930 Seward Avenue, Detroit",42.36895579999999,-83.095248,"['finance', 'health', 'point_of_interest', 'establishment']",[,'
1901,1901,ChIJPaicvW7NJIgR5BxoGc9HXA8,Rosa Parks Blvd and Seward,United States,42.368879,-83.094326,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1902,1902,ChIJ3xyQvW7NJIgRc4j9Jvloky0,Rosa Parks Blvd & Seward,United States,42.368879,-83.094302,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1903,1903,ChIJ15ld0G3NJIgRv7u5NYm5cmg,Rosa Parks Blvd & Euclid,United States,42.370759,-83.09571700000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1916,1916,ChIJR9Gbxm3NJIgREr_FDNeQKSY,Williams Senior Citizens Center,"8431 Rosa Parks Boulevard, Detroit",42.37107899999999,-83.096221,"['local_government_office', 'point_of_interest', 'establishment']",[,'
1919,1919,ChIJR9Gbxm3NJIgRq-mBZVNxp68,Patton Recreation Center,"2301 Woodmere Street, Detroit",42.37107899999999,-83.096221,"['point_of_interest', 'establishment']",[,'
1920,1920,ChIJR9Gbxm3NJIgRTm8kouH-xvw,Virginia Park Citizens Services,"8431 Rosa Parks Boulevard, Detroit",42.37107899999999,-83.096221,"['point_of_interest', 'establishment']",[,'
1959,1959,ChIJNf2PLHLNJIgR5--MI5VNJHU,Park Square Apartments,"1620 Gladstone Street, Detroit",42.37500000000001,-83.09556500000001,"['point_of_interest', 'establishment']",[,'
1969,1969,ChIJYxuhf3HNJIgRj5GeYfwgYFU,"Sylvia L. Smith, RN","8820 Woodrow Wilson Street, Detroit, MI 48206, Detroit",42.375266100000005,-83.094263,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
1973,1973,ChIJUyW5PH_NJIgRrO50hK8wAts,Central Detroit Christian,"1550 Taylor Street, Detroit",42.37696380000001,-83.09582050000002,"['point_of_interest', 'establishment']",[,'
1981,1981,ChIJvU1U7nPNJIgR0HDn7w2zvwc,Tried Stone Baptist Church,"1550 Taylor Street, Detroit",42.37694399999999,-83.09584199999998,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
1982,1982,ChIJq3ZeRP7NJIgRbbh3jQd7hFg,Pathways Of Promise,"1550 Taylor Street, Detroit",42.377037200000004,-83.09578909999998,"['school', 'point_of_interest', 'establishment']",[,'
1983,1983,ChIJs7m39XPNJIgRwYgWDsue8j0,Clairmount & Woodrow Wilson,United States,42.377485,-83.096281,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
1984,1984,ChIJJzEW4nPNJIgR1DtSCWQI4g0,Medical Store,"1537 Taylor Street, Detroit",42.3766768,-83.0952653,"['hospital', 'point_of_interest', 'establishment']",[,'
2012,2012,ChIJWUA-aXbNJIgRuYjCuDj3yFQ,Wynners Associates,"1234 Edison Street, Detroit",42.380750899999995,-83.094101,"['point_of_interest', 'establishment']",[,'
2022,2022,ChIJiYWdLZzNJIgRvigv1uuQIlU,Community Social Services of Wayne County,"9851 Hamilton Avenue, Detroit",42.384888000000004,-83.09479859999998,"['point_of_interest', 'establishment']",[,'
2023,2023,ChIJOyAOJpzNJIgRe5DROAk3H6M,Christ Covenant Church,"10213 Hamilton Avenue, Detroit",42.3855335,-83.09506100000002,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
2025,2025,ChIJiYWdLZzNJIgR1k_bjEsXLqU,Collins Shelia R,"9851 Hamilton Avenue, Detroit",42.3849177,-83.094835,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
2026,2026,ChIJiYWdLZzNJIgRZ_xMlmHbMYk,"Ralph G. DeLeon, LLMSW","9851 Hamilton Avenue, Detroit, MI 48202, Detroit",42.3849357,-83.094766,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
2027,2027,ChIJiYWdLZzNJIgRVW9q4sdg4Qc,"Richard J. Erving, BA","9851 Hamilton Avenue, Detroit, MI 48202, Detroit",42.3849357,-83.094766,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
2031,2031,ChIJiYWdLZzNJIgRPdZoim-F4n8,Lowe Susan M,"9851 Hamilton Avenue, Detroit",42.3849177,-83.094835,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
2032,2032,ChIJ0Sx2LZzNJIgRnxgGV0bXNTs,"Linda M. Madison, CCJP","9851 Hamilton Avenue, Detroit, MI 48202, Detroit",42.3849357,-83.094766,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
2033,2033,ChIJG4BpJ5zNJIgRe83K2wtqAJc,Pro Cuts Barber Shop,"10229 Hamilton Avenue, Detroit",42.385712700000006,-83.0951225,"['hair_care', 'health', 'point_of_interest', 'establishment']",[,'
2034,2034,ChIJTVw-np7NJIgRPPfhv5QVDk0,Hamilton & Calvert,United States,42.385891,-83.095254,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2035,2035,ChIJZ-taxp3NJIgRgVPb1K_cCYg,Hamilton & Boston,United States,42.384084,-83.094059,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2043,2043,ChIJx189rp7NJIgRbrF6AwsMKFc,Hamilton & Collingwood,United States,42.386987,-83.095809,"['transit_station', 'point_of_interest', 'establishment']",[,'
2044,2044,ChIJDyL_r57NJIgRSg5FQpjSVh8,Hamilton & Collingwood,United States,42.386768,-83.09584,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2045,2045,ChIJqd-BsZ7NJIgRe5uGSan7Pyc,Collingwood & Hamilton,United States,42.387063,-83.096023,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2046,2046,ChIJ-SG9H5zNJIgRw0P4oI17tRE,Hamilton & Calvert,United States,42.386186,-83.09506449999998,"['transit_station', 'point_of_interest', 'establishment']",[,'
2047,2047,ChIJ_aCfrZ7NJIgRS0EayMrZp8M,Hamilton & Collingwood,United States,42.387206,-83.095778,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2051,2051,ChIJmVoiHpzNJIgRCjh0FzUpHIo,Hamilton & Calvert,United States,42.386328999999996,-83.095156,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2052,2052,ChIJIzEnqJ7NJIgRkyT1863LuRs,Let Them Come MBC,"10320 Hamilton Avenue, Detroit",42.386818,-83.095192,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
2054,2054,ChIJVY3FIZzNJIgRjAmMtd5zKrQ,Calvert & Hamilton,United States,42.38604300000001,-83.094973,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2055,2055,ChIJ2dbkSJnNJIgRQt38ElsfS1k,Hamilton & Lawrence,United States,42.387887000000006,-83.09631499999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2066,2066,ChIJqd-nZ5nNJIgRaj3vkTFWOkg,Kelly's Homecare Services,"917 Burlingame Street, Detroit",42.388701,-83.095694,"['health', 'point_of_interest', 'establishment']",[,'
2099,2099,ChIJh90nC5EyO4gR_brSqXLCxeo,Maybury Elementary School,"4410 Porter Street, Detroit",42.3165975,-83.09375990000001,"['school', 'point_of_interest', 'establishment']",[,'
2105,2105,ChIJfXA1apEyO4gRV38CPohcfUc,Mercy Sisters,"1469 Clark Avenue, Detroit",42.31731509999999,-83.0940976,"['point_of_interest', 'establishment']",[,'
2112,2112,ChIJuWpw4ZAyO4gRutQ-xVFgVxk,Clark Park,Detroit,42.31708839999999,-83.0922982,"['park', 'point_of_interest', 'establishment']",[,'
2156,2156,ChIJt1QEYJYyO4gRzLGoXHcu3CQ,La Sed Inc,"4138 Vernor Highway, Detroit",42.3212771,-83.0938793,"['point_of_interest', 'establishment']",[,'
2162,2162,ChIJBcyuXpYyO4gRyUw7nADF5rg,El Club,"4114 Vernor Highway, Detroit",42.321389,-83.093536,"['night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",[,'
2165,2165,ChIJiVO5YJYyO4gRqcykpxs8p5Q,One Michigan,"1920 Scotten Avenue, Detroit",42.321375,-83.093908,"['point_of_interest', 'establishment']",[,'
2168,2168,ChIJUdNtYJYyO4gRwtQIzKUZD2c,Vernor & Scotten,United States,42.321219,-83.093896,"['transit_station', 'point_of_interest', 'establishment']",[,'
2178,2178,ChIJMSvNXpYyO4gRizfSmmUCc-g,Mexicantown Fiesta Center,"4114 Vernor Highway, Detroit",42.321389,-83.093536,"['point_of_interest', 'establishment']",[,'
2183,2183,ChIJWV7vWJYyO4gRlIJ85RSmbrg,Wanda E Velez-Ruiz Md,"4115 Vernor Highway, Detroit",42.320982799999996,-83.0937496,"['doctor', 'health', 'point_of_interest', 'establishment']",[,'
2184,2184,ChIJG6qeYZYyO4gRNowX3kEVhYY,Vernor & Scotten,United States,42.321273,-83.094116,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2185,2185,ChIJGx52X5YyO4gRR9ZEqWCFvQo,Vernor & Scotten,United States,42.32116499999999,-83.093676,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2186,2186,ChIJF7EIX5YyO4gRoDWjsjCxhCw,El Central Hispanic News,"4124 Vernor Highway, Detroit",42.3212389,-83.09363549999998,"['point_of_interest', 'establishment']",[,'
2188,2188,ChIJF7EIX5YyO4gRkLVNrSbUiLI,Hispanic Directory,"4124 Vernor Highway, Detroit",42.321345,-83.093695,"['point_of_interest', 'establishment']",[,'
2189,2189,ChIJIfjf_XwzO4gRWpfaMYXO3bs,WeAreCultureCreators,"4114 Bagley Avenue, Detroit",42.320712,-83.092905,"['point_of_interest', 'establishment']",[,'
2194,2194,ChIJBfP0U5YyO4gRuaR_xhc-yWQ,Autentica Comida Mexicana VArieded De Paltillos Maxicanos,"4049 Vernor Highway, Detroit",42.3213765,-83.09276249999998,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
2200,2200,ChIJf8lGrZcyO4gRpxc3n4v_2VY,Mangonadas Del Barrio #2,"4029 Vernor Highway, Detroit",42.32147879999999,-83.0923871,"['store', 'food', 'point_of_interest', 'establishment']",[,'
2210,2210,ChIJAZxWKJYyO4gRczF5VAdhZxA,Henry Ford Medical Center,"19401, Hubbard Street, Detroit",42.32338290000001,-83.09302760000001,"['hospital', 'point_of_interest', 'establishment']",[,'
2211,2211,ChIJlZRo_qAyO4gRNzJb9ymIGp0,Detroit Massage and Wellness,"1591 Mc Kinstry Street, Detroit",42.322038299999996,-83.0918366,"['health', 'point_of_interest', 'establishment']",[,'
2212,2212,ChIJxRttgL0yO4gRUF92cAjgmOg,G D I Affiliate,"2024 Hubbard Street, Detroit",42.32356009999999,-83.092691,"['point_of_interest', 'establishment']",[,'
2214,2214,ChIJ54u8aKIyO4gR4vKe2d_1RuU,El Comal Restaurant,"3970 Vernor Highway, Detroit",42.3219701,-83.0918473,"['restaurant', 'food', 'point_of_interest', 'establishment']",[,'
2230,2230,ChIJS9Zlib0yO4gRfeS7vCx9gy0,Mavor,"2135 Hubbard Street, Detroit",42.3237602,-83.09347509999998,"['point_of_interest', 'establishment']",[,'
2237,2237,ChIJ5xn_tpcyO4gRRHyLyDUvPns,Vernor & Hubbard,United States,42.322076,-83.09201399999998,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2243,2243,ChIJV31ET-8zO4gRMC7RD9EgbrI,Botanica Renacer,"3968 Vernor Highway, Detroit",42.322038299999996,-83.0918366,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",[,'
2244,2244,ChIJkzX5rZcyO4gReOprfhi42Bc,Deb's Linoleum & Carpet,"4015 Vernor Highway, Detroit",42.321457099999996,-83.09200030000001,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",[,'
2245,2245,ChIJNbLFuZcyO4gRFXlMXY7GkZQ,Vernor & Hubbard,United States,42.322022,-83.091776,"['transit_station', 'point_of_interest', 'establishment']",[,'
2252,2252,ChIJLZg4d70yO4gRBZcUsIrNvRI,Operation Get Down Inc,"2055 Vinewood Street, Detroit",42.32416600000001,-83.092224,"['health', 'point_of_interest', 'establishment']",[,'
2256,2256,ChIJPzyPuL0yO4gR7FB_x_nL2QA,Matrix Head Start,"3950 Toledo Street, Detroit",42.325231,-83.093795,"['school', 'point_of_interest', 'establishment']",[,'
2257,2257,ChIJK84kub0yO4gRno9FHyJP_Qk,Matrix Head Start Program,"3950 Toledo Street, Detroit",42.325231,-83.093795,"['school', 'point_of_interest', 'establishment']",[,'
2264,2264,ChIJQdcLk50yO4gR1Xt_1LQIgb4,Metro Auctions Services,"2411 Vinewood Street, Detroit",42.32632,-83.09349300000001,"['car_dealer', 'store', 'point_of_interest', 'establishment']",[,'
2266,2266,ChIJW2JJR7wyO4gR0R-0qQdwsmY,"The Realty Company, Inc.","2411 Vinewood Street, Detroit",42.3263203,-83.09349300000001,"['real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment']",[,'
2267,2267,ChIJa7irTrwyO4gRPjp255Tfqq0,Fiore Ventures,"2411 Vinewood Street, Detroit",42.3263203,-83.09349300000001,"['point_of_interest', 'establishment']",[,'
2269,2269,ChIJ-fF0_bwyO4gRNznF8HDIQh4,Messiah Church,"3816 Toledo Street, Detroit",42.32598,-83.0919849,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",[,'
2273,2273,ChIJx8dTErwyO4gRmHY9lMx83do,The Social Gallery,"727 W Grand Boulevard, Studio Loft 350, Vinewood Street, Detroit",42.3277341,-83.09403999999998,"['point_of_interest', 'establishment']",[,'
2285,2285,ChIJb43hkLsyO4gR_vNqhjZrwzs,Grand Blvd & Risdon,United States,42.329268,-83.093335,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",[,'
2292,2292,ChIJQW-pTroyO4gRsLQDn87p4t0,Coin-O-Matic,"3613 Michigan Avenue, Detroit",42.3312,-83.0934189,"['laundry', 'point_of_interest', 'establishment']",[,'
